medication_id,medication_name
1241,Vasotec
1242,Vaseretic
1243,Isordil
1244,Migranal
1245,ZELAPAR
1246,Oxsoralen-Ultra
1247,Diastat
1248,Cardizem
1249,Cardizem CD
1250,Testred
1251,Android
1252,Tasmar
1253,Zovirax
1254,Timoptic
1255,Syprine
1256,TIAZAC
1257,Mestinon
1258,ONEXTON
1259,Efudex
1260,ANCOBON
1261,Librax
1262,Opium Tincture Deodorized
1263,Seconal Sodium
1264,Nitropress
1265,Amytal Sodium
1266,Isuprel
1267,Pepcid
1268,ELIDEL
1269,Xerese
1270,Ertaczo
1271,Retin-A MICRO
1272,Renova
1273,Retin-A
1274,Penlac
1275,Dermatop
1276,Benzaclin
1277,Klaron
1278,Carac
1279,Noritate
1280,Benzamycin
1281,JUBLIA
1282,Targretin
1283,Visudyne
1284,Zosyn
1285,ANASPAZ
1286,Oxazepam
1287,Indapamide
1288,Spironolactone
1289,Glipizide
1290,Tamsulosin hydrochloride
1291,"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate"
1292,Oxycodone hydrochloride and Ibuprofen
1293,SSKI
1294,Fortical
1295,Sorine
1296,Prevalite
1297,Klor-Con
1298,Potassium Chloride
1299,Klor-Con M
1300,Niacor
1301,Potassium Citrate
1302,Klor-Con Sprinkle
1303,Trianex
1304,Pacerone
1305,Clenia
1306,PreNexa
1307,B-Nexa
1308,Nexa Select
1309,Oxandrolone
1310,Nexa Plus
1311,Vandazole
1312,Vogelxo
1313,Divigel
1314,QUDEXY
1315,Cuvposa
1316,Naftin
1317,Aluvea
1318,Onmel
1319,Xeomin
1320,Dextrose
1321,NephrAmine
1322,ProcalAmine
1323,Hyperlyte
1324,HESPAN
1325,Hydroxyethyl Starch in Sodium Chloride
1326,Sterile Water
1327,Ringers
1328,Lactated Ringers
1329,Physiolyte
1330,Sorbitol
1331,Glycine
1332,Mannitol
1333,Acetic Acid
1334,Balanced Salt
1335,Cefazolin Sodium
1336,Cefoxitin and Dextrose
1337,Ceftazidime and Dextrose
1338,CEFTRIAXONE AND DEXTROSE
1339,Cefotetan and Dextrose
1340,Meropenem and Sodium Chloride
1341,CEFEPIME HYDROCHLORIDE AND DEXTROSE
1342,Plenamine
1343,NutriLipid I.V. Fat Emulsion
1344,Potassium Chloride in Dextrose and Sodium Chloride
1345,Sodium Chloride for Irrigation
1346,Lactated Ringers Irrigation
1347,POTASSIUM CHLORIDE IN DEXTROSE
1348,Isolyte S
1349,Isolyte S in Dextrose
1350,Isolyte S pH 7.4
1351,Isolyte P in Dextrose
1352,Dextrose in Lactated Ringers
1353,POTASSIUM CHLORIDE IN SODIUM CHLORIDE
1354,Dextrose and Sodium Chloride
1355,FreAmine III
1356,TrophAmine
1357,FreAmine HBC
1358,HepatAmine
1359,Theophylline in Dextrose
1360,Heparin Sodium in Dextrose
1361,Lidocaine Hydrochloride and Dextrose
1362,Heparin Sodium in Sodium Chloride
1363,Histamine Positive
1364,"Cat Pelt, Standardized"
1365,Standardized Mite D. farinae
1366,Standardized Mite D. pteronyssinus
1367,"Timothy, Standardized"
1368,"Orchard Grass, Standardized"
1369,"Kentucky Bluegrass (June), Standardized"
1370,"Redtop Grass, Standardized"
1371,"Sweet Vernal Grass, Standardized"
1372,"Rye Grass, Perennial Standardized"
1373,"Meadow Fescue Grass, Standardized"
1374,"Bermuda Grass, Standardized"
1375,"Cat Hair, Standardized"
1376,Choletec
1377,CardioGen-82
1378,Cystografin
1379,Gastrografin
1380,Sinografin
1381,KINEVAC
1382,ProHance
1383,ISOVUE
1384,Cystografin Dilute
1385,ISOVUE-M
1386,MultiHance
1387,LumaSon
1388,Oral B NeutraCare
1389,Oral B Minute-Foam
1390,Oral B Neutra Foam
1391,ZOOBY
1392,Perfect Choice
1393,NAFRINSE UNIT DOSE FLUORIDE
1394,NAFRINSE UNIT DOSE MINT FLAVOR
1395,NAFRINSE UNIT DOSE BUBBLE GUM
1396,NAFRINSE UNIT DOSE VERRY BERRY
1397,NAFRINSE PACKETSKIT MINT
1398,NAFRINSE PACKETSKIT Bubble Gum
1399,NAFRINSE PACKETSKIT Grape
1400,NAFRINSE PACKETSKIT VERY BERRY
1401,FLUORISHIELD
1402,NAFRINSE PACKETS VERY BERRY
1403,NAFRINSE PACKETS MINT
1404,NAFRINSE PACKETS BUBBLE GUM
1405,NAFRINSE PACKETS GRAPE
1406,DigiFab
1407,FLUORITAB CHEWABLE
1408,FLUORIDE DROPS
1409,Vectical
1410,METROGEL
1411,ORACEA
1412,SOOLANTRA
1413,MetroCream
1414,MetroLotion
1415,Rosanil
1416,Clobex
1417,Capex
1418,DesOwen
1419,epiduo forte
1420,EPIDUO
1421,DIFFERIN
1422,TRI-LUMA
1423,Dysport
1424,Mirvaso
1425,PLIAGLIS
1426,Daliresp
1427,TENORMIN
1428,TENORETIC
1429,ZESTRIL
1430,ZESTORETIC
1431,ARIMIDEX
1432,SEROQUEL
1433,MERREM
1434,ACCOLATE
1435,ZAFIRLUKAST
1436,IRESSA
1437,Lynparza
1438,CASODEX
1439,FASLODEX
1440,CRESTOR
1441,Tudorza Pressair
1442,ZOLADEX
1443,Dutoprol
1444,TAGRISSO
1445,ZURAMPIC
1446,MOVANTIK
1447,IMFINZI
1448,BEVESPI AEROSPHERE
1449,ONGLYZA
1450,KOMBIGLYZE
1451,FARXIGA
1452,XIGDUO
1453,Byetta
1454,BYDUREON
1455,SymlinPen
1456,CAPRELSA
1457,Ala Quin
1458,Alacort
1459,Ala Scalp
1460,TRIDERM
1461,Nyata Nystatin Powder
1462,Nystatin Cream
1463,Daxbia
1464,Dermasorb HC Complete Kit
1465,Dermasorb TA Complete Kit
1466,Dermasorb AF Complete Kit
1467,Dermasorb XM Complete Kit
1468,rea lo 40
1469,rea lo 39
1470,Renacidin
1471,Lactated Ringers and Dextrose
1472,Dextrose and Electrolyte No. 48
1473,Plasma-Lyte 148
1474,TIS-U-SOL
1475,Plasma-Lyte A
1476,Cardioplegic
1477,Osmitrol
1478,Heparin Sodium and Sodium Chloride
1479,ProSol
1480,Clinisol
1481,Gentamicin Sulfate in Sodium Chloride
1482,Intralipid
1483,Travasol
1484,Potassium Chloride in Lactated Ringers and Dextrose
1485,Dopamine Hydrochloride and Dextrose
1486,OXACILLIN
1487,NAFCILLIN
1488,PENICILLIN G POTASSIUM
1489,Nitroglycerin In Dextrose
1490,Dobutamine Hydrochloride in Dextrose
1491,CLINIMIX
1492,CLINIMIX E
1493,Premasol - sulfite-free (Amino Acid)
1494,Cefepime
1495,MESNEX
1496,IFEX
1497,TachoSil
1498,Glucose
1499,Oraverse
1500,Octocaine 50
1501,Vivacaine
1502,Prilocaine Hydrochloride with Epinephrine
1503,Prilocaine Hydrochloride
1504,Octocaine 100
1505,Septocaine and Epinephrine
1506,Erythromycin and Benzoyl Peroxide
1507,CLINDAMYCIN PALMITATE HYDROCHLORIDE
1508,Clorpres
1509,Clorazepate Dipotassium
1510,Perphenazine and Amitriptyline Hydrochloride
1511,Pindolol
1512,Timolol Maleate
1513,Maprotiline Hydrochloride
1514,Captopril and Hydrochlorothiazide
1515,Allopurinol
1516,Spironolactone and Hydrochlorothiazide
1517,Probenecid
1518,Methyclothiazide
1519,Chlorpropamide
1520,Chlordiazepoxide and Amitriptyline Hydrochloride
1521,Tolbutamide
1522,Tolazamide
1523,Albuterol
1524,Tolmetin Sodium
1525,Propranolol Hydrochloride and Hydrochlorothiazide
1526,Metoprolol Tartrate and Hydrochlorothiazide
1527,Sulindac
1528,MAXZIDE
1529,MAXZIDE-25
1530,Fenoprofen Calcium
1531,Methyldopa and Hydrochlorothiazide
1532,Amiloride Hydrochloride and Hydrochlorothiazide
1533,Thioridazine Hydrochloride
1534,Iloperidone
1535,Enalapril Maleate and Hydrochlorothiazide
1536,Tizanidine
1537,Clonidine
1538,Buprenorphine Hydrochloride Sublingual
1539,Thiothixene
1540,Azathioprine
1541,Doxepin Hydrochloride
1542,Guanfacine Hydrochloride
1543,Dextroamphetamine Sulfate
1544,Telmisartan and Amlodipine
1545,Memantine Hydrochloride
1546,Acebutolol Hydrochloride
1547,Propafenone Hydrochloride
1548,Rasagiline Mesylate
1549,Olmesartan Medoxmil and Hydrochlorothiazide
1550,Pioglitazone Hydrochloride and Metformin Hydrochloride
1551,Phenytoin Sodium
1552,Terazosin Hydrochloride Anhydrous
1553,Nitrofurantoin (macrocrystals)
1554,Levothyroxine Sodium
1555,Paroxetine Hydrochloride
1556,Atenolol and Chlorthalidone
1557,Nisoldipine
1558,Meclofenamate Sodium
1559,Trifluoperazine Hydrochloride
1560,Amitriptyline Hydrochloride
1561,Phenytek
1562,Candesartan Cilexetil and Hydrochlorothiazide
1563,Clomipramine Hydrochloride
1564,Repaglinide
1565,Frovatriptan
1566,Etoposide
1567,Etidronate Disodium
1568,XULANE
1569,Nitrofurantoin Monohydrate/Macrocrystals
1570,Fosamprenavir Calcium
1571,Clopidogrel Bisulfate
1572,Phenytoin
1573,Escitalopram Oxalate
1574,Paliperidone
1575,Desloratadine
1576,Ropinirole Hydrochloride
1577,Abacavir Sulfate
1578,Atovaquone and Proguanil Hydrochloride
1579,Mycophenolic Acid
1580,Valacyclovir Hydrochloride
1581,Flurazepam Hydrochloride
1582,Amlodipine besylate and atorvastatin calcium
1583,"Dextroamphetamine Saccharate, Amphetamine Aspartate (monohydrate), Dextroamphetamine Sulfate, Amphetamine Sulfate"
1584,Alfuzosin Hydrochloride
1585,Felodipine
1586,Prasugrel
1587,Perphenazine
1588,Meclizine Hydrochloride
1589,Sumatriptan Succinate
1590,Valsartan
1591,Zidovudine
1592,Avita
1593,MENTAX
1594,DIGITEK
1595,Valsartan and Hydrochlorothiazide
1596,LEVONORGESTREL AND ETHINYL ESTRADIOL
1597,Amnesteem
1598,Eprosartan Mesylate
1599,Bexarotene
1600,Glatiramer Acetate
1601,Paroxetine
1602,Loxapine
1603,Bromfenac
1604,Norethindrone
1605,NORGESTIMATE AND ETHINYL ESTRADIOL
1606,NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL
1607,DESOGESTREL AND ETHINYL ESTRADIOL
1608,LEVONORGESTREL AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL
1609,DESOGESTREL AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL
1610,NORETHINDRONE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE
1611,DROSPIRENONE AND ETHINYL ESTRADIOL
1612,NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE
1613,ETHYNODIOL DIACETATE AND ETHINYL ESTRADIOL
1614,Ziprasidone Hydrochloride
1615,Tramadol Hydrochloride and Acetaminophen
1616,Dronabinol
1617,"Carbidopa, Levodopa and Entacapone"
1618,Clindamycin Phosphate and Benzoyl Peroxide
1619,Cystagon
1620,Nitroglycerin
1621,FENTANYL
1622,Selegiline Hydrochloride
1623,Latanoprost
1624,Ascorbic Acid
1625,HUMCO Strong Iodine Solution
1626,Lidocaine-Prilocaine-Cream Base
1627,Diclofenac Sodium 3 Percent
1628,Benzo-Jel
1629,STYPTSTIX
1630,Topical Hemo-Stat
1631,Acclean
1632,Acclean Chlorhexidine Gluconate 0.12% Oral Rinse
1633,Articaine Hydrochloride and Epinephrine
1634,Mepivacaine Hydrochloride
1635,Mepivacaine Hydrochloride with Levonordefrin
1636,Acclean Plus
1637,Ofloxacin
1638,Tropicamide
1639,"Neomycin and Polymyxin B Sulfates, and Bacitracin Zinc"
1640,"Neomycin and Polymyxin B Sulfates, Bacitracin Zinc, and Hydrocortisone"
1641,Proparacaine Hydrochloride
1642,METHADOSE
1643,METHADOSE DISPERSIBLE
1644,NALTREXONE HYDROCHLORIDE
1645,Buprenorphine HCl and Naloxone HCl
1646,Methylphenidate HCl Oral Solution
1647,Dextroamphetamine Saccharate and Amphetamine Aspartate and Dextroamphetamine Sulfate and Amphetamine Sulfate
1648,FENTANYL TRANSDERMAL SYSTEM
1649,ANAFRANIL
1650,PAMELOR
1651,RESTORIL
1652,TOFRANIL
1653,OMNISCAN
1654,OMNIPAQUE
1655,Visipaque
1656,Optison
1657,Daptomycin
1658,Gemcitabine
1659,Docetaxel
1660,MAXIPIME
1661,Topotecan
1662,Novamine
1663,Nipent
1664,Voluven
1665,Carbocaine
1666,Dyloject
1667,Atracurium Besylate
1668,BUPIVACAINE HYDROCHLORIDE
1669,Droperidol
1670,Lidocaine Hydrochloride and Epinephrine
1671,Naloxone Hydrochloride
1672,Levophed
1673,Nalbuphine Hydrochloride
1674,Hextend
1675,MARCAINE
1676,THAM
1677,Atropine Sulfate
1678,Calcium Chloride
1679,Precedex
1680,Marcaine with Epinephrine
1681,Magnesium Sulfate
1682,Marcaine Spinal
1683,Procainamide Hydrochloride
1684,Adenosine
1685,Talwin
1686,BACTERIOSTATIC SODIUM CHLORIDE
1687,Buprenorphine Hydrochloride
1688,DOBUTamine
1689,Alfentanil Hydrochloride
1690,Corlopam
1691,Deferoxamine Mesylate
1692,DOBUTAMINE HYDROCHLORIDE
1693,AMPICILLIN
1694,Ampicillin and Sulbactam
1695,Piperacillin and Tazobactam
1696,Potassium Acetate
1697,Sodium Acetate
1698,Acetylcysteine
1699,Sufentanil Citrate
1700,Sodium Bicarbonate
1701,Meropenem
1702,Imipenem and Cilastatin
1703,Bupivacaine
1704,Bacteriostatic Water
1705,ZINC
1706,MANGANESE
1707,COPPER
1708,Chromium
1709,Aminosyn II
1710,Aminosyn RF
1711,Aminosyn
1712,Aminosyn II with Electrolytes
1713,Aminosyn-PF
1714,Aminosyn Sulfite Free
1715,DOPamine Hydrochloride
1716,Aminocaproic Acid
1717,Pancuronium Bromide
1718,Fluconazole in Dextrose
1719,Fluconazole in Sodium Chloride
1720,PROPOFOL
1721,TAZICEF
1722,TPN Electrolytes
1723,Physiosol
1724,Erythrocin Lactobionate
1725,Neut Sodium Bicarbonate
1726,Quelicin
1727,Sodium Lactate
1728,AMIDATE
1729,Magnesium Sulfate in Dextrose
1730,HETASTARCH IN SODIUM CHLORIDE
1731,Potassium Phosphates
1732,Ceftriaxone Sodium
1733,Ionosol MB and Dextrose
1734,Sodium Phosphates
1735,LMD in Dextrose
1736,LMD in Sodium Chloride
1737,Normosol-R
1738,Heparin Sodium and Dextrose
1739,Normosol-M and Dextrose
1740,Normosol-R and Dextrose
1741,Plegisol
1742,Sorbitol-Mannitol
1743,Bivalirudin
1744,BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE
1745,Vitamin K1
1746,Ropivacaine Hydrochloride
1747,ESTROSTEP Fe
1748,DORYX
1749,femhrt
1750,Enablex
1751,SARAFEM
1752,Lo Loestrin Fe
1753,Loestrin 24 Fe
1754,Minastrin 24 Fe
1755,Lo Minastrin Fe
1756,OVCON 35
1757,Estrace
1758,Atelvia
1759,Silver Sulfadiazine
1760,Phenazopyridine Hydrochloride
1761,Acetaminophen And Codeine
1762,Belladonna Alkaloids with Phenobartbital
1763,Promethazine Hydrochloride
1764,Tetracycline Hydrochloride
1765,Thyrolar
1766,Teflaro
1767,Armour Thyroid
1768,VIIBRYD
1769,Linzess
1770,Namzaric
1771,Bystolic
1772,Savella
1773,Lexapro
1774,Fetzima
1775,AVYCAZ
1776,Namenda
1777,Celexa
1778,Monurol
1779,Aclovate
1780,Temovate
1781,Clindamax
1782,Zazole
1783,ClindaMax Lotion
1784,LoKara
1785,ApexiCon
1786,Cutivate
1787,benzphetamine hydrochloride
1788,Xtandi
1789,CRESEMBA
1790,Prograf
1791,ASTAGRAF XL
1792,Adenoscan
1793,Myrbetriq
1794,AmBisome
1795,Mycamine
1796,Protopic
1797,LEXISCAN
1798,Adenocard
1799,Griseofulvin
1800,Tretinoin
1801,Permethrin
1802,Adapalene and Benzoyl Peroxide
1803,Acetasol HC
1804,Hydromet
1805,Miconazole Nitrate
1806,Clindamycin Phosphate and Tretinoin
1807,Nitrofurantoin
1808,UROGESIC BLUE
1809,ED-SPAZ
1810,K Phos
1811,K-Phos
1812,Analpram E
1813,PRAMOSONE
1814,Caffeine Citrate
1815,Dexferrum
1816,PROVAYBLUE
1817,Indigo Carmine
1818,Injectafer
1819,Betamethasone Sodium Phosphate and Betamethasone Acetate
1820,Nandrolone Decanoate
1821,Hydralazine Hydrochloride
1822,N/A
1823,Tranexamic Acid
1824,Levocarnitine
1825,Dopamine HCl
1826,Esmolol Hydrochloride
1827,Chlorothiazide Sodium
1828,Venofer
1829,Caffeine and Sodium Benzoate
1830,Nutrilyte
1831,Calcium Gluconate
1832,Papaverine Hydrochloride
1833,Sodum Acetate
1834,Zinc Sulfate
1835,Multitrace-4 Neonatal
1836,Selenium
1837,Multitrace -4
1838,Multitrace-4
1839,Multitrace-5
1840,Dehydrated Alcohol
1841,Methyldopate Hydrochloride
1842,Multitrace -4 Pediatric
1843,Trace Elements 4
1844,"Butalbital, Aspirin, Caffeine and Codeine Phosphate"
1845,DIGOX
1846,Bethanechol Chloride
1847,Phentermine Resin
1848,Danazol
1849,UNITHROID
1850,Diethylpropion Hydrochloride
1851,"Butalbital, aspirin, and caffeine"
1852,Cocaine Hydrochloride
1853,Dorzolamide Hydrochloride-Timolol Maleate
1854,Lopinavir-Ritonavir
1855,Enoxaparin Sodium
1856,Cortrosyn
1857,AMPHADASE
1858,NEOSTIGMINE METHYLSULFATE
1859,Chlordiazepoxide Hydrochloride
1860,Errin
1861,Didanosine
1862,Demeclocycline Hydrochloride
1863,Camila
1864,Medroxyprogesterone Acetate
1865,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate, and Amphetamine Sulfate"
1866,HYDROXYUREA
1867,Ethambutol Hydrochloride
1868,Claravis
1869,Nortrel
1870,Nortrel 7/7/7
1871,Lessina
1872,Sprintec
1873,Tri-Sprintec
1874,Portia
1875,Junel 1/20
1876,Junel Fe 1/20
1877,Junel 1.5/30
1878,Junel Fe 1.5/30
1879,Tri-Legest Fe
1880,Balziva
1881,Apri
1882,Aviane
1883,Enpresse
1884,Cryselle
1885,Kariva
1886,Velivet
1887,Kelnor 1/35
1888,Aranelle
1889,Jolessa
1890,OCELLA
1891,FLAVOXATE HYDROCHLORIDE
1892,Trospium Chloride
1893,Actidose
1894,Actidose Aqua
1895,Naratriptan Hydrochloride
1896,Potassium chloride extended release
1897,Polyethylene Glycol 3350
1898,Podocon 25
1899,PODOFILOX
1900,Neptazane
1901,methazolamide
1902,Colistimethate
1903,ESTRADIOL VALERATE
1904,"Hydrocodone Bitartrate, Chlorpheniramine Maleate and Pseudoephedrine Hydrochloride"
1905,"Brompheniramine Maleate, Pseudoephedrine Hydrochloride and Dextromethorphan Hydrobromide"
1906,Kionex
1907,Nystop
1908,Colocort
1909,Evamist
1910,polycin
1911,Ilotycin
1912,Neo Polycin HC
1913,Neomycin and Polymyxin B Sulfates and Dexamethasone
1914,Neo Polycin
1915,Belladonna and Opium
1916,Hydrocortisone Acetate
1917,Compro
1918,PHENADOZ
1919,Entocort EC
1920,Proglycem
1921,Sodium Ferric Gluconate Complex
1922,Pentazocine and naloxone
1923,Diclofenac Sodium and Misoprostol
1924,Doxycycline Monohydrate
1925,Estropipate
1926,Propafenone HCl
1927,Diethylpropion HCl Controlled-Release
1928,Diethylpropion HCl Immediate-Release
1929,Silver Sulfadiazene
1930,Testosterone
1931,AMMONIUM LACTATE
1932,Neomycin and Polymyxin B Sulfates
1933,Raloxifene
1934,Dorzolamide HCl
1935,Dorzolamide HCl and Timolol Maleate
1936,Chlorzoxazone
1937,Valganciclovir hydrochloride for Oral
1938,"Butalbital, Acetaminophen, Caffeine, and Codeine Phosphate"
1939,Hydroxocobalamin
1940,Azacitidine
1941,Levalbuterol tartrate HFA inhalation
1942,Fluocinolone Acetonide Topical
1943,Afeditab
1944,Hydrocodone Bitartate and Acetaminophen
1945,Pioglitazone Hydrochloride
1946,Rivastigmine Tartrate
1947,Nateglinide
1948,Clonidine transdermal system
1949,Oxycodone and Aspirin
1950,Fentanyl buccal
1951,Fentanyl - NOVAPLUS
1952,Nitrofurantoin monohydrate macrocrystals
1953,Ezetimibe
1954,Amlodipine besylate and benazepril hydrochloride
1955,Ibandronate Sodium
1956,Dutasteride and tamsulosin hydrochloride
1957,Valproic
1958,Darifenacin
1959,Meprobamate
1960,Probenecid and Colchicine
1961,Tranylcypromine Sulfate
1962,Minoxidil
1963,Amoxapine
1964,Aggrenox
1965,Aptivus
1966,Catapres
1967,Persantine
1968,Combivent Respimat
1969,Mobic
1970,Micardis
1971,Micardis HCT
1972,Viramune
1973,GlucaGen
1974,Flomax
1975,Spiriva
1976,Atrovent
1977,Spiriva Respimat
1978,Mirapex
1979,Pradaxa
1980,Twynsta
1981,Gilotrif
1982,Tradjenta
1983,Ofev
1984,Jentadueto
1985,Jardiance
1986,Stiolto Respimat
1987,Synjardy
1988,Glyxambi
1989,Striverdi Respimat
1990,Praxbind
1991,Jentadueto XR
1992,Multi-Vit with Fluoride
1993,Multi-Vit with Fluoride and Iron
1994,Promethazine with Codeine
1995,PROMETHAZINE DM
1996,Promethazine VC
1997,Promethazine VC with Codeine
1998,Tri-Vit with Fluoride Drops
1999,Tri-Vit With Fluoride And Iron Drops
2000,butalbital and acetaminophen
2001,Effervescent Potassium Chloride
2002,Hydrocodone Bitartrate and Ibuprofen
2003,Gildagia
2004,Frovatriptan Succinate
2005,K-EFFERVESCENT
2006,Valganciclovir
2007,Kimidess
2008,Cyclafem 1/35
2009,Cyclafem 7/7/7
2010,Emoquette
2011,Gildess 1.5/30
2012,Gildess 1/20
2013,GILDESS FE 1.5/30
2014,GILDESS FE 1/20
2015,Gildess 24 Fe
2016,Myzilra
2017,Orsythia
2018,Previfem
2019,Tri-Previfem
2020,Terazosin Hydrochloride
2021,Terazosin
2022,Ranitidine Hydrochloride
2023,Hydroxyzine
2024,Promethazine
2025,Chlorpromazine
2026,Theophylline Extended Release
2027,Klor Con M
2028,Fexofenadine Hydrochloride
2029,METOPROLOL SUCCINATE
2030,BUDEPRION XL
2031,Pravastatin
2032,Folbic
2033,Chlorpromazine Hydrochloride
2034,Diltiazem Hydrochloride Extended Release
2035,Citalopram Hydrobromide
2036,Duloxetine hydrochloride
2037,Fuosemide
2038,Losortan Potassium
2039,Memantine
2040,Phenobarbital Sodium
2041,Prochlorperazine Edisylate
2042,Dopram
2043,Duramorph
2044,INFUMORPH 200
2045,INFUMORPH 500
2046,Midazolam
2047,PHENERGAN
2048,ROBAXIN
2049,Robinul
2050,Phenylephrine Hydrochloride
2051,CAFCIT
2052,Amikacin Sulfate
2053,Octreotide Acetate
2054,Vitafol
2055,Select-OB Plus DHA
2056,Vitafol-OB Plus DHA
2057,Select OB
2058,Vitafol OB
2059,Vitafol Fe Plus
2060,Strovite Forte
2061,Strovite One
2062,Reaphirm Plant Source DHA
2063,Urimar-T
2064,Margesic
2065,Marten-Tab
2066,Marnatal F
2067,BACMIN
2068,Formo Cresol
2069,Buckleys Formo Cresol
2070,Dry Socket
2071,Hemoban
2072,Topex
2073,Methylprednisolone Acetate
2074,Norepinephrine Bitartrate
2075,Eptifibatide
2076,Alprostadil
2077,Epoprostenol Sodium
2078,Adrucil
2079,Bleomycin
2080,Vinorelbine
2081,CARBOplatin
2082,Vincasar PFS
2083,Zanosar
2084,mitoXANTRONE
2085,Mesna
2086,Dacarbazine
2087,daunorubicin hydrochloride
2088,Toposar
2089,Haloperidol Decanoate
2090,NAFCILLIN SODIUM
2091,Sterile Diluent
2092,PROMETHEGAN
2093,Prochlorperazine
2094,MIGERGOT
2095,ANUCORT-HC
2096,Hydrocortisone Valerate
2097,Hycet
2098,Ascomp with Codeine
2099,Chenodiol
2100,Mecamylamine Hydrochloride
2101,CODEINE AND CHLORPHENIRAMINE MALEATE ER
2102,Penicillin V Potasium
2103,Ribavirin
2104,Atomoxetine hydrochloride
2105,Aprepitant
2106,Methylphenidate
2107,Omnitrope
2108,Anectine
2109,Regonol
2110,Aristospan
2111,Decitabine
2112,cisatracurium besylate
2113,Ceftazidime
2114,fomepizole
2115,Cefepime Hydrochloride
2116,Glatopa
2117,Ephedrine Sulfate
2118,Clindamycin in 5 Percent Dextrose
2119,Dexmedetomidine Hydrochloride
2120,Cosyntropin
2121,"Lansoprazole, Amoxicillin and Clarithromycin"
2122,Estarylla
2123,Tri-Estarylla
2124,Tri-Lo- Estarylla
